Perfil de Temperatura via solver implicito, contorno via nos fictios.
i t x T
0 0 0 0.0009375 0.001875 0.0028125 0.00375 0.0046875 0.005625 0.0065625 0.0075 0.0084375 0.009375 0.0103125 0.01125 0.0121875 0.013125 0.0140625 0.015 0.0159375 0.016875 0.0178125 0.01875 0.0196875 0.020625 0.0215625 0.0225 0.0234375 0.024375 0.0253125 0.02625 0.0271875 0.028125 0.0290625 20
400000 1000 135.616 135.589 135.508 135.373 135.184 134.941 134.643 134.291 133.883 133.42 132.9 132.324 131.691 131 130.251 129.443 128.575 127.646 126.655 125.603 124.486 123.306 122.06 120.747 119.366 117.917 116.397 114.806 113.142 111.404 109.591 107.7 105.731 
