Perfil de Temperatura via Crank-Nicolson, contorno via nos fictios.
i t x T
0 0 0 0.0009375 0.001875 0.0028125 0.00375 0.0046875 0.005625 0.0065625 0.0075 0.0084375 0.009375 0.0103125 0.01125 0.0121875 0.013125 0.0140625 0.015 0.0159375 0.016875 0.0178125 0.01875 0.0196875 0.020625 0.0215625 0.0225 0.0234375 0.024375 0.0253125 0.02625 0.0271875 0.028125 0.0290625 20
400000 1000 135.736 135.709 135.628 135.493 135.304 135.061 134.763 134.41 134.002 133.538 133.018 132.441 131.807 131.116 130.366 129.557 128.688 127.758 126.767 125.713 124.595 123.413 122.166 120.852 119.47 118.019 116.498 114.905 113.239 111.499 109.684 107.791 105.82 
