Perfil de Temperatura via Crank-Nicolson, contorno via diferencas finitas.
i t x T
0 0 0 0.0009375 0.001875 0.0028125 0.00375 0.0046875 0.005625 0.0065625 0.0075 0.0084375 0.009375 0.0103125 0.01125 0.0121875 0.013125 0.0140625 0.015 0.0159375 0.016875 0.0178125 0.01875 0.0196875 0.020625 0.0215625 0.0225 0.0234375 0.024375 0.0253125 0.02625 0.0271875 0.028125 0.0290625 20
400000 1000 135.713 135.686 135.606 135.471 135.282 135.038 134.74 134.387 133.979 133.515 132.995 132.419 131.785 131.093 130.343 129.534 128.665 127.735 126.744 125.69 124.572 123.39 122.142 120.828 119.446 117.995 116.473 114.881 113.215 111.475 109.659 107.766 105.795 
