Perfil de Temperatura via solver implicito, contorno via diferencas finitas.
i t x T
0 0 0 0.0009375 0.001875 0.0028125 0.00375 0.0046875 0.005625 0.0065625 0.0075 0.0084375 0.009375 0.0103125 0.01125 0.0121875 0.013125 0.0140625 0.015 0.0159375 0.016875 0.0178125 0.01875 0.0196875 0.020625 0.0215625 0.0225 0.0234375 0.024375 0.0253125 0.02625 0.0271875 0.028125 0.0290625 20
400000 1000 135.601 135.574 135.493 135.358 135.169 134.926 134.628 134.275 133.867 133.404 132.884 132.308 131.675 130.984 130.234 129.426 128.558 127.629 126.638 125.585 124.469 123.288 122.041 120.728 119.348 117.898 116.378 114.787 113.123 111.384 109.57 107.679 105.71 
