Perfil de Temperatura via solucao analitica
t =  0 5 50 100 500 750 1000 10000
Point Temperature
0.0105 21.9058 20.6957 25.865 32.9508 83.0954 109.181 131.907 284.731 
0.0106 21.9073 20.6977 25.8843 32.9607 83.0646 109.131 131.841 284.556 
0.0107 21.8884 20.6995 25.9036 32.9706 83.0334 109.081 131.775 284.38 
0.0108 21.8497 20.701 25.9229 32.9805 83.0019 109.03 131.708 284.201 
0.0109 21.7918 20.7023 25.9422 32.9905 82.9701 108.979 131.64 284.021 
0.011 21.7154 20.7032 25.9616 33.0004 82.9379 108.928 131.572 283.839 
0.0111 21.6217 20.7039 25.9809 33.0104 82.9054 108.876 131.503 283.656 
0.0112 21.5118 20.7044 26.0002 33.0204 82.8726 108.823 131.433 283.471 
0.0113 21.3871 20.7046 26.0196 33.0304 82.8394 108.77 131.363 283.284 
0.0114 21.2489 20.7045 26.0389 33.0404 82.8059 108.716 131.291 283.096 
0.0115 21.0988 20.7043 26.0582 33.0504 82.7721 108.662 131.22 282.906 
0.0116 20.9387 20.7038 26.0775 33.0604 82.7379 108.608 131.147 282.714 
0.0117 20.7702 20.7032 26.0968 33.0704 82.7034 108.553 131.074 282.521 
0.0118 20.5951 20.7024 26.1161 33.0804 82.6686 108.497 131.001 282.326 
0.0119 20.4155 20.7015 26.1354 33.0904 82.6334 108.441 130.926 282.129 
0.012 20.2331 20.7004 26.1546 33.1004 82.5979 108.384 130.851 281.931 
0.0121 20.05 20.6993 26.1739 33.1104 82.562 108.327 130.776 281.731 
0.0122 19.868 20.698 26.1931 33.1204 82.5258 108.269 130.7 281.53 
0.0123 19.6891 20.6967 26.2123 33.1304 82.4892 108.211 130.623 281.326 
0.0124 19.5151 20.6954 26.2314 33.1403 82.4523 108.152 130.545 281.121 
0.0125 19.3477 20.694 26.2506 33.1503 82.4151 108.093 130.467 280.915 
0.0126 19.1888 20.6926 26.2697 33.1602 82.3775 108.034 130.388 280.707 
0.0127 19.0398 20.6912 26.2887 33.1701 82.3396 107.973 130.308 280.497 
0.0128 18.9023 20.6899 26.3078 33.18 82.3013 107.913 130.228 280.285 
0.0129 18.7776 20.6886 26.3268 33.1898 82.2626 107.851 130.147 280.072 
0.013 18.667 20.6874 26.3458 33.1996 82.2237 107.789 130.065 279.857 
0.0131 18.5714 20.6863 26.3647 33.2094 82.1843 107.727 129.983 279.64 
0.0132 18.4919 20.6853 26.3836 33.2192 82.1446 107.664 129.9 279.422 
0.0133 18.4291 20.6843 26.4024 33.2289 82.1046 107.601 129.816 279.202 
0.0134 18.3836 20.6836 26.4212 33.2386 82.0642 107.537 129.732 278.981 
0.0135 18.3557 20.6829 26.44 33.2483 82.0234 107.473 129.647 278.758 
0.0136 18.3457 20.6824 26.4587 33.2579 81.9823 107.408 129.561 278.533 
0.0137 18.3535 20.682 26.4774 33.2675 81.9408 107.342 129.475 278.306 
0.0138 18.3789 20.6818 26.496 33.277 81.8989 107.276 129.388 278.078 
0.0139 18.4217 20.6818 26.5146 33.2865 81.8567 107.21 129.3 277.848 
0.014 18.4812 20.6819 26.5331 33.2959 81.8141 107.142 129.212 277.617 
0.0141 18.5568 20.6821 26.5516 33.3053 81.7712 107.075 129.123 277.384 
0.0142 18.6475 20.6825 26.57 33.3146 81.7279 107.007 129.033 277.149 
0.0143 18.7523 20.6831 26.5883 33.3239 81.6842 106.938 128.943 276.912 
0.0144 18.8701 20.6838 26.6066 33.3331 81.6402 106.869 128.852 276.674 
0.0145 18.9996 20.6846 26.6248 33.3423 81.5958 106.799 128.76 276.434 
0.0146 19.1393 20.6855 26.643 33.3514 81.551 106.729 128.667 276.193 
0.0147 19.2878 20.6865 26.6611 33.3604 81.5058 106.658 128.574 275.95 
0.0148 19.4434 20.6876 26.6792 33.3694 81.4603 106.587 128.48 275.705 
0.0149 19.6044 20.6888 26.6972 33.3783 81.4144 106.515 128.386 275.459 
0.015 19.7692 20.69 26.7151 33.3871 81.3681 106.442 128.291 275.211 
0.0151 19.936 20.6913 26.7329 33.3959 81.3214 106.369 128.195 274.961 
0.0152 20.103 20.6927 26.7507 33.4046 81.2744 106.296 128.098 274.709 
0.0153 20.2684 20.694 26.7684 33.4132 81.227 106.222 128.001 274.456 
0.0154 20.4305 20.6953 26.7861 33.4217 81.1792 106.147 127.903 274.202 
0.0155 20.5876 20.6966 26.8036 33.4301 81.131 106.072 127.804 273.945 
0.0156 20.738 20.6979 26.8211 33.4385 81.0824 105.996 127.705 273.687 
0.0157 20.8802 20.6991 26.8386 33.4467 81.0334 105.92 127.605 273.428 
0.0158 21.0126 20.7003 26.8559 33.4549 80.9841 105.843 127.504 273.166 
0.0159 21.1338 20.7014 26.8732 33.463 80.9343 105.766 127.403 272.903 
0.016 21.2426 20.7024 26.8904 33.471 80.8842 105.688 127.301 272.638 
0.0161 21.3378 20.7032 26.9075 33.4789 80.8337 105.609 127.198 272.372 
0.0162 21.4184 20.704 26.9245 33.4867 80.7828 105.53 127.094 272.104 
0.0163 21.4836 20.7047 26.9415 33.4944 80.7314 105.45 126.99 271.834 
0.0164 21.5327 20.7052 26.9584 33.5019 80.6797 105.37 126.885 271.563 
0.0165 21.5651 20.7056 26.9751 33.5094 80.6276 105.289 126.78 271.29 
0.0166 21.5805 20.7058 26.9918 33.5168 80.5751 105.208 126.673 271.016 
0.0167 21.5788 20.7059 27.0085 33.5241 80.5222 105.126 126.566 270.739 
0.0168 21.5599 20.7059 27.025 33.5312 80.4689 105.044 126.458 270.461 
0.0169 21.5239 20.7057 27.0414 33.5382 80.4152 104.961 126.35 270.182 
0.017 21.4714 20.7054 27.0578 33.5452 80.3611 104.877 126.241 269.9 
0.0171 21.4028 20.705 27.074 33.5519 80.3065 104.793 126.131 269.617 
0.0172 21.3188 20.7044 27.0902 33.5586 80.2516 104.708 126.02 269.333 
0.0173 21.2203 20.7038 27.1062 33.5652 80.1963 104.623 125.909 269.047 
0.0174 21.1084 20.703 27.1222 33.5716 80.1405 104.537 125.797 268.759 
0.0175 20.984 20.7021 27.138 33.5779 80.0843 104.451 125.684 268.469 
0.0176 20.8487 20.7012 27.1538 33.584 80.0277 104.364 125.571 268.178 
0.0177 20.7038 20.7002 27.1695 33.59 79.9707 104.276 125.457 267.885 
0.0178 20.5507 20.6992 27.185 33.5959 79.9133 104.188 125.342 267.59 
0.0179 20.3912 20.6981 27.2005 33.6016 79.8555 104.099 125.226 267.294 
